[2013-05-18 13:14] [TOW] James_Lopez started towing vehicle #2305, owned by false, from Market (pos = 1058.25, -1324.251953125, 13.463481903076, rot = 4.921875, 359.86267089844, 0.087890625, health = 1000.2442626953)
[2013-05-19 09:34] [TOW STOP] Dennis_Simmons stopped towing vehicle #9445, owned by Shaniqa Jones, in Los Santos (pos = 2151.9091796875, -2780.8310546875, 28.999462127686, rot = 359.89562988281, 356.03393554688, 94.866943359375, health = 1000.2442626953)
[2013-05-19 09:34] [IMPOUNDED BIKE] Amy_Jones impounded vehicle #231, owned by Matt Harris, in Los Santos (pos = 2158.3818359375, -2839.4072265625, 19.504093170166, rot = 358.70361328125, 0, 358.17626953125, health = 1000.2442626953)
[2013-05-19 09:35] [TOW] Dennis_Simmons started towing vehicle #7645, owned by John Clarck, from Los Santos (pos = 2119.5, -2812.6298828125, 14.263034820557, rot = 359.912109375, 3.80126953125, 268.70910644531, health = 1000.2442626953)
[2013-05-19 09:35] [IMPOUNDED BIKE] Amy_Jones impounded vehicle #549, owned by Reiben Kuznetsovv, in Los Santos (pos = 2156.1796875, -2841.00390625, 19.665904998779, rot = 0.0274658203125, 358.58825683594, 12.8759765625, health = 1000.2442626953)
[2013-05-19 09:41] [IMPOUNDED BIKE] Amy_Jones impounded vehicle #471, owned by Tony Wash, in Los Santos (pos = 2148.9677734375, -2842.734375, 19.565353393555, rot = 358.95629882813, 0, 131.05041503906, health = 820.0244140625)
[2013-05-19 09:41] [TOW STOP] Dennis_Simmons stopped towing vehicle #7645, owned by John Clarck, in Los Santos (pos = 2167.3857421875, -2775.5224609375, 20.257104873657, rot = 355.79223632813, 52.2509765625, 307.94677734375, health = 1000.2442626953)
[2013-05-19 09:51] [TOW] Dennis_Simmons started towing vehicle #6576, owned by Llewelyn Wheatley, from Los Santos (pos = 2150.7939453125, -2809.0703125, 14.66381072998, rot = 359.82421875, 356.16027832031, 87.572021484375, health = 1000.2442626953)
[2013-05-19 09:51] [TOW STOP] Dennis_Simmons stopped towing vehicle #6576, owned by Llewelyn Wheatley, in Los Santos (pos = 2151.3896484375, -2820.0966796875, 13.90198802948, rot = 358.16528320313, 355.92407226563, 93.103637695313, health = 1000.2442626953)
[2013-05-19 09:51] [TOW] Dennis_Simmons started towing vehicle #519, owned by Dan Mitchell, from Los Santos (pos = 2149.72265625, -2823.3056640625, 13.395285606384, rot = 359.43420410156, 356.17126464844, 89.478149414063, health = 1000.2442626953)
[2013-05-19 09:51] [TOW STOP] Dennis_Simmons stopped towing vehicle #519, owned by Dan Mitchell, in Los Santos (pos = 2152.0703125, -2823.5380859375, 13.388262748718, rot = 359.61547851563, 356.14929199219, 89.71435546875, health = 1000.2442626953)
[2013-05-19 09:53] [TOW] Dennis_Simmons started towing vehicle #7645, owned by John Clarck, from Los Santos (pos = 2167.3662109375, -2776.19140625, 19.90083694458, rot = 359.99450683594, 359.99450683594, 354.84741210938, health = 1000.2442626953)
[2013-05-19 09:54] [TOW STOP] Dennis_Simmons stopped towing vehicle #7645, owned by John Clarck, in Los Santos (pos = 2151.859375, -2777.33984375, 29.329883575439, rot = 0.19775390625, 356.29760742188, 88.247680664063, health = 1000.2442626953)
[2013-05-19 09:54] [TOW] Dennis_Simmons started towing vehicle #246, owned by Pekka Timonen, from Los Santos (pos = 2150.8876953125, -2769.7119140625, 16.884786605835, rot = 0.1702880859375, 356.17126464844, 87.973022460938, health = 1000.2442626953)
[2013-05-19 09:56] [TOW STOP] Dennis_Simmons stopped towing vehicle #246, owned by Pekka Timonen, in Los Santos (pos = 2119.6015625, -2787.8154296875, 28.551666259766, rot = 0.17578125, 3.7847900390625, 269.44519042969, health = 1000.2442626953)
[2013-05-19 09:56] [TOW] Dennis_Simmons started towing vehicle #6797, owned by Jim Griffin, from Los Santos (pos = 2150.662109375, -2762.861328125, 17.325836181641, rot = 359.91760253906, 356.21520996094, 90.81298828125, health = 1000.2442626953)
[2013-05-19 09:57] [TOW STOP] Dennis_Simmons stopped towing vehicle #6797, owned by Jim Griffin, in Los Santos (pos = 2119.3515625, -2784.2919921875, 28.752355575562, rot = 0.1153564453125, 3.75732421875, 270.24719238281, health = 1000.2442626953)
[2013-05-19 10:00] [IMPOUNDED BIKE] Carter_Adams impounded vehicle #9400, owned by Essej Nenikruk, in Los Santos (pos = 2157.4150390625, -2839.716796875, 19.578828811646, rot = 358.87939453125, 0, 1.5655517578125, health = 998.77899169922)
[2013-05-19 10:01] [IMPOUNDED BIKE] Carter_Adams impounded vehicle #8392, owned by Luciano Serenata, in Los Santos (pos = 2154.0625, -2839.673828125, 19.590599060059, rot = 359.36279296875, 0, 4.493408203125, health = 996.82537841797)
[2013-05-19 10:01] [IMPOUNDED BIKE] Carter_Adams impounded vehicle #356, owned by Lamont Holt, in Los Santos (pos = 2155.08984375, -2839.8486328125, 19.574970245361, rot = 359.23645019531, 0, 0.560302734375, health = 993.89501953125)
[2013-05-19 10:02] [IMPOUNDED BIKE] Carter_Adams impounded vehicle #9057, owned by Quincy DeJong, in Los Santos (pos = 2152.2578125, -2840.2861328125, 19.560157775879, rot = 358.57727050781, 359.99450683594, 5.328369140625, health = 1000.2442626953)
[2013-05-19 10:03] [IMPOUNDED BIKE] Carter_Adams impounded vehicle #342, owned by George Yousif, in Los Santos (pos = 2160.7646484375, -2839.5, 19.573429107666, rot = 358.78601074219, 359.99450683594, 3.251953125, health = 1000.2442626953)
[2013-05-19 10:12] [IMPOUNDED BIKE] Amy_Jones impounded vehicle #9088, owned by Ryan Paul, in Los Santos (pos = 2183.3251953125, -2839.2470703125, 19.66284942627, rot = 359.85168457031, 359.99450683594, 359.54956054688, health = 990.47619628906)
[2013-05-19 10:13] [IMPOUNDED BIKE] Amy_Jones impounded vehicle #184, owned by Jerome Hodge, in Los Santos (pos = 2185.234375, -2839.1201171875, 19.567890167236, rot = 359.28039550781, 0, 0.9503173828125, health = 1000.2442626953)
[2013-05-19 10:13] [IMPOUNDED BIKE] Amy_Jones impounded vehicle #588, owned by Karl Brown, in Los Santos (pos = 2186.4931640625, -2839.048828125, 19.561931610107, rot = 359.21997070313, 359.99450683594, 358.39599609375, health = 1000.2442626953)
[2013-05-19 10:26] [TOW] Amy_Jones started towing vehicle #266, owned by Leonardo Vecchione, from Downtown Los Santos (pos = 1777.630859375, -1162.8896484375, 23.561641693115, rot = 2.4884033203125, 357.44567871094, 356.64367675781, health = 1000.2442626953)
[2013-05-19 10:29] [TOW STOP] Amy_Jones stopped towing vehicle #266, owned by Leonardo Vecchione, in Los Santos (pos = 2150.37890625, -2762.703125, 17.397432327271, rot = 0.59326171875, 356.11633300781, 86.187744140625, health = 1000.2442626953)
[2013-05-19 10:36] [TOW] Daniel_Fernandez started towing vehicle #9293, owned by Jackson Cameron, from Los Santos (pos = 2190.0908203125, -2744.615234375, 13.597370147705, rot = 359.96154785156, 0, 89.994506835938, health = 997.31378173828)
[2013-05-19 10:36] [TOW STOP] Daniel_Fernandez stopped towing vehicle #9293, owned by Jackson Cameron, in Los Santos (pos = 2190.27734375, -2744.6142578125, 13.597489356995, rot = 359.96154785156, 359.99450683594, 89.879150390625, health = 997.31378173828)
[2013-05-19 10:39] [TOW] Amy_Jones started towing vehicle #9226, owned by Kennith Menke, from Red County (pos = 2805.4619140625, 51.5595703125, 20.107036590576, rot = 1.4501953125, 2.28515625, 293.57666015625, health = 463.00366210938)
[2013-05-19 10:45] [TOW STOP] Amy_Jones stopped towing vehicle #9226, owned by Kennith Menke, in Montgomery (pos = 1362, 394.7626953125, 19.339658737183, rot = 359.58801269531, 358.96179199219, 359.30236816406, health = 463.00366210938)
[2013-05-19 11:04] [TOW] Amy_Jones started towing vehicle #757, owned by Bob Cartwell, from El Corona (pos = 1950.302734375, -2172.609375, 13.252252578735, rot = 1.3568115234375, 0.9393310546875, 97.283935546875, health = 999.75579833984)
[2013-05-19 11:06] [TOW STOP] Amy_Jones stopped towing vehicle #757, owned by Bob Cartwell, in Los Santos (pos = 2149.806640625, -2769.6962890625, 16.912538528442, rot = 0.1153564453125, 356.19323730469, 88.956298828125, health = 999.75579833984)
[2013-05-19 11:13] [TOW] Amy_Jones started towing vehicle #9480, owned by Dave Wilson, from Rodeo (pos = 601.365234375, -1238.201171875, 17.957849502563, rot = 358.27514648438, 0.98876953125, 84.874877929688, health = 1000.2442626953)
[2013-05-19 11:17] [TOW STOP] Amy_Jones stopped towing vehicle #9480, owned by Dave Wilson, in Los Santos (pos = 2121.017578125, -2809.1533203125, 14.414823532104, rot = 0.28564453125, 3.779296875, 269.20349121094, health = 1000.2442626953)
[2013-05-19 11:38] [IMPOUNDED BIKE] Amy_Jones impounded vehicle #9183, owned by Tiago Carvalho, in Los Santos (pos = 2175.1455078125, -2818.3193359375, 19.538621902466, rot = 358.25866699219, 0, 8.5693359375, health = 996.33697509766)
[2013-05-19 12:25] [TOW] Richard_de_Vries started towing vehicle #6142, owned by Alexandru Florut, from Red County (pos = 2944.357421875, -745.1171875, 1.495373249054, rot = 346.76696777344, 346.84936523438, 228.39477539063, health = 748.22955322266)
[2013-05-19 12:28] [TOW STOP] Richard_de_Vries stopped towing vehicle #6142, owned by Alexandru Florut, in Montgomery (pos = 1380.5537109375, 458.1279296875, 19.746961593628, rot = 359.86267089844, 2.713623046875, 238.60656738281, health = 748.22955322266)
[2013-05-19 13:08] [TOW] James_Lopez started towing vehicle #8784, owned by Alice Eckert, from Santa Maria Beach (pos = 324.6904296875, -1788.9013671875, 4.4081592559814, rot = 359.24194335938, 0.9393310546875, 178.97277832031, health = 1000.2442626953)
[2013-05-19 13:08] [TOW STOP] James_Lopez stopped towing vehicle #8784, owned by Alice Eckert, in Santa Maria Beach (pos = 324.6787109375, -1788.9208984375, 4.4080243110657, rot = 359.22546386719, 0.9228515625, 178.04443359375, health = 1000.2442626953)
[2013-05-19 13:23] [TOW] James_Lopez started towing vehicle #676, owned by Joey Montana, from Los Santos International (pos = 2123.1572265625, -2695.09375, 13.416897773743, rot = 0.4669189453125, 359.99450683594, 125.80993652344, health = 980.21978759766)
[2013-05-19 13:23] [TOW STOP] James_Lopez stopped towing vehicle #676, owned by Joey Montana, in Los Santos International (pos = 2122.08203125, -2696.0234375, 13.41560459137, rot = 0.46142578125, 0, 132.19299316406, health = 980.21978759766)
[2013-05-19 14:02] [TOW] Tony_McCreary started towing vehicle #169, owned by false, from Flint County (pos = -85.76953125, -1154.0595703125, 1.9025899171829, rot = 1.9940185546875, 359.46716308594, 238.271484375, health = 1000.2442626953)
[2013-05-19 14:08] [TOW STOP] Tony_McCreary stopped towing vehicle #169, owned by false, in Dillimore (pos = 799.8642578125, -465.921875, 17.878040313721, rot = 2.7191162109375, 352.09533691406, 65.093994140625, health = 1000.2442626953)
[2013-05-19 14:10] [TOW] Yuri_Cherstvennikov started towing vehicle #6969, owned by Frankie Lombardi, from Mulholland (pos = 1103.4521484375, -827.98046875, 87.085098266602, rot = 1.439208984375, 0.52734375, 96.295166015625, health = 1000.2442626953)
[2013-05-19 14:13] [TOW STOP] Yuri_Cherstvennikov stopped towing vehicle #6969, owned by Frankie Lombardi, in Las Colinas (pos = 2237.521484375, -1134.955078125, 25.589284896851, rot = 357.47314453125, 299.54772949219, 293.69201660156, health = 1000.2442626953)
[2013-05-19 14:14] [TOW] Yuri_Cherstvennikov started towing vehicle #6969, owned by Frankie Lombardi, from Mulholland Intersection (pos = 1774.734375, -949.212890625, 44.923042297363, rot = 350.77697753906, 353.29833984375, 188.03100585938, health = 1000.2442626953)
[2013-05-19 14:15] [TOW] Tony_McCreary started towing vehicle #169, owned by false, from Dillimore (pos = 777.4482421875, -462.4580078125, 16.533283233643, rot = 2.4444580078125, 1.0272216796875, 270.13732910156, health = 998.77899169922)
[2013-05-19 14:15] [TOW STOP] Yuri_Cherstvennikov stopped towing vehicle #6969, owned by Frankie Lombardi, in Los Flores (pos = 2604.4013671875, -1358.41015625, 35.10506439209, rot = 207.98217773438, 278.4814453125, 2.4114990234375, health = 1000.2442626953)
[2013-05-19 14:16] [TOW STOP] Tony_McCreary stopped towing vehicle #169, owned by false, in Temple (pos = 978.6396484375, -974.4619140625, 39.562892913818, rot = 2.6806640625, 0.076904296875, 277.26196289063, health = 998.77899169922)
[2013-05-19 14:20] [TOW] Susan_Balcaen started towing vehicle #4678, owned by Susan Balcaen, from Market (pos = 1185.619140625, -1274.87109375, 13.229656219482, rot = 359.82421875, 359.99450683594, 91.400756835938, health = 299.87789916992)
[2013-05-19 14:20] [TOW] Yuri_Cherstvennikov started towing vehicle #6969, owned by Frankie Lombardi, from Garage, Saint Catherine St., East Los Santos (pos = 1431.0478515625, 1359.6201171875, 10.98957157135, rot = 1.0382080078125, 0.2471923828125, 0.802001953125, health = 1000.2442626953)
[2013-05-19 14:20] [TOW STOP] Susan_Balcaen stopped towing vehicle #4678, owned by Susan Balcaen, in Market (pos = 1185.619140625, -1274.87109375, 13.229549407959, rot = 359.82421875, 0, 91.395263671875, health = 299.87789916992)
[2013-05-19 14:20] [TOW STOP] Yuri_Cherstvennikov stopped towing vehicle #6969, owned by Frankie Lombardi, in Garage, Saint Catherine St., East Los Santos (pos = 1431.0185546875, 1362.28515625, 10.956945419312, rot = 359.67590332031, 358.15979003906, 51.190795898438, health = 1000.2442626953)
[2013-05-19 14:20] [TOW] Susan_Balcaen started towing vehicle #4678, owned by Susan Balcaen, from Market (pos = 1185.6201171875, -1274.8681640625, 13.249200820923, rot = 359.87365722656, 0.0164794921875, 91.455688476563, health = 299.87789916992)
[2013-05-19 14:22] [TOW STOP] Susan_Balcaen stopped towing vehicle #4678, owned by Susan Balcaen, in Idlewood (pos = 1911.1943359375, -1778.3681640625, 13.064348220825, rot = 359.82971191406, 0, 178.71459960938, health = 299.87789916992)
[2013-05-19 14:24] [TOW] Susan_Balcaen started towing vehicle #4678, owned by Susan Balcaen, from Idlewood (pos = 1911.0478515625, -1778.369140625, 13.01904964447, rot = 359.70886230469, 359.99450683594, 177.4951171875, health = 1000.2442626953)
[2013-05-19 14:27] [TOW STOP] Susan_Balcaen stopped towing vehicle #4678, owned by Susan Balcaen, in Market (pos = 1105.5859375, -1319.208984375, 13.427473068237, rot = 359.76379394531, 0.6536865234375, 59.957885742188, health = 1000.2442626953)
[2013-05-19 14:50] [TOW] James_Lopez started towing vehicle #871, owned by Rob Van Dungen, from Market (pos = 1200.0517578125, -1571.9775390625, 13.021733283997, rot = 359.21447753906, 0, 269.19250488281, health = 299.87789916992)
[2013-05-19 14:54] [TOW STOP] James_Lopez stopped towing vehicle #871, owned by Rob Van Dungen, in Idlewood (pos = 1911.0068359375, -1777.31640625, 13.037073135376, rot = 359.43420410156, 0, 181.76879882813, health = 299.87789916992)
[2013-05-19 15:00] [TOW] Amy_Jones started towing vehicle #9018, owned by false, from Commerce (pos = 1498.85546875, -1727.837890625, 13.212979316711, rot = 359.23095703125, 357.50061035156, 110.42907714844, health = 974.84735107422)
[2013-05-19 15:04] [TOW STOP] Amy_Jones stopped towing vehicle #9018, owned by false, in Montgomery (pos = 1363.990234375, 430.5986328125, 19.379024505615, rot = 357.66540527344, 356.84692382813, 159.13696289063, health = 974.84735107422)
[2013-05-19 15:22] [TOW] Amy_Jones started towing vehicle #63, owned by false, from Los Santos (pos = 2159.419921875, -2739.5615234375, 13.455106735229, rot = 358.34655761719, 0.0164794921875, 271.47766113281, health = 1000.2442626953)
[2013-05-19 15:22] [TOW STOP] Amy_Jones stopped towing vehicle #63, owned by false, in Los Santos (pos = 2159.9384765625, -2743.5185546875, 13.441457748413, rot = 358.07739257813, 359.97802734375, 271.57104492188, health = 1000.2442626953)
[2013-05-19 16:08] [IMPOUNDED BIKE] Scott_McClane impounded vehicle #8805, owned by Paddy Clarke, in Los Santos (pos = 2148.087890625, -2839.1982421875, 19.573642730713, rot = 358.79699707031, 0, 355.75927734375, health = 988.52258300781)
[2013-05-19 16:09] [IMPOUNDED BIKE] Scott_McClane impounded vehicle #281, owned by Kyokushi Ryomati, in Los Santos (pos = 2147.1494140625, -2839.3662109375, 19.534963607788, rot = 358.22570800781, 0, 354.21569824219, health = 976.80096435547)
[2013-05-19 16:09] [IMPOUNDED BIKE] Scott_McClane impounded vehicle #310, owned by Stanley Johnson, in Los Santos (pos = 2146.197265625, -2839.75390625, 19.563772201538, rot = 358.6376953125, 0, 17.880249023438, health = 992.42980957031)
[2013-05-19 16:11] [IMPOUNDED BIKE] Scott_McClane impounded vehicle #5861, owned by Leroy Patterson, in Los Santos (pos = 2144.716796875, -2842.1533203125, 19.564674377441, rot = 359.24743652344, 0, 4.74609375, health = 996.82537841797)
[2013-05-19 16:11] [IMPOUNDED BIKE] Scott_McClane impounded vehicle #8606, owned by Robert Mendo, in Los Santos (pos = 2143.30859375, -2841.9267578125, 19.563617706299, rot = 359.23645019531, 359.99450683594, 358.51684570313, health = 1000.2442626953)
[2013-05-19 16:12] [IMPOUNDED BIKE] Scott_McClane impounded vehicle #228, owned by Jake MacAllister, in Los Santos (pos = 2141.9248046875, -2842.2080078125, 19.533569335938, rot = 359.96154785156, 0, 4.8284912109375, health = 870.81805419922)
[2013-05-19 16:13] [IMPOUNDED BIKE] Scott_McClane impounded vehicle #8890, owned by Molinha Luthy, in Los Santos (pos = 2140.6337890625, -2839.0185546875, 19.564365386963, rot = 359.24194335938, 359.99450683594, 1.131591796875, health = 999.26739501953)
[2013-05-19 16:27] [IMPOUNDED BIKE] Scott_McClane impounded vehicle #9296, owned by Ryan Verity, in Los Santos (pos = 2139.51171875, -2842.01171875, 19.590724945068, rot = 359.39025878906, 359.99450683594, 0.7086181640625, health = 1000.2442626953)
[2013-05-19 16:28] [IMPOUNDED BIKE] Scott_McClane impounded vehicle #9267, owned by Ryan Kingsley, in Los Santos (pos = 2130.0009765625, -2843.3447265625, 19.590627670288, rot = 359.36828613281, 0, 355.36926269531, health = 987.54577636719)
[2013-05-19 16:28] [IMPOUNDED BIKE] Scott_McClane impounded vehicle #7591, owned by Adolfo Bertocchi, in Los Santos (pos = 2131.65234375, -2842.8759765625, 19.577314376831, rot = 358.85192871094, 359.99450683594, 2.098388671875, health = 983.15020751953)
[2013-05-19 16:28] [IMPOUNDED BIKE] Scott_McClane impounded vehicle #28, owned by Wi Lang Yu, in Los Santos (pos = 2133.1767578125, -2843.3154296875, 19.564346313477, rot = 359.24194335938, 359.99450683594, 356.25366210938, health = 976.80096435547)
[2013-05-19 16:29] [IMPOUNDED BIKE] Scott_McClane impounded vehicle #8807, owned by Larry Murphy, in Los Santos (pos = 2136.71875, -2842.7275390625, 19.564640045166, rot = 359.24743652344, 0, 2.054443359375, health = 996.33697509766)
[2013-05-19 16:31] [TOW] Scott_McClane started towing vehicle #9087, owned by Ryan Paul, from Los Santos (pos = 2172.6337890625, -2760.5947265625, 13.088927268982, rot = 0.5218505859375, 358.28063964844, 141.89392089844, health = 762.39318847656)
[2013-05-19 16:31] [TOW STOP] Scott_McClane stopped towing vehicle #9087, owned by Ryan Paul, in Los Santos (pos = 2193.8837890625, -2834.3681640625, 19.553005218506, rot = 4.7186279296875, 357.57751464844, 47.499389648438, health = 762.39318847656)
[2013-05-19 16:32] [TOW] Scott_McClane started towing vehicle #6562, owned by Sarah Anderson, from Los Santos (pos = 2171.3232421875, -2759.076171875, 13.141735076904, rot = 6.0260009765625, 359.02770996094, 144.052734375, health = 299.87789916992)
[2013-05-19 16:32] [TOW STOP] Scott_McClane stopped towing vehicle #6562, owned by Sarah Anderson, in Los Santos (pos = 2171.9052734375, -2758.2451171875, 13.066204071045, rot = 356.74255371094, 0.1263427734375, 145.03601074219, health = 299.87789916992)
[2013-05-19 16:32] [TOW] Scott_McClane started towing vehicle #6562, owned by Sarah Anderson, from Los Santos (pos = 2171.0947265625, -2759.0322265625, 13.071809768677, rot = 358.81896972656, 0.615234375, 165.92651367188, health = 299.87789916992)
[2013-05-19 16:33] [TOW STOP] Scott_McClane stopped towing vehicle #6562, owned by Sarah Anderson, in Los Santos (pos = 2191.4580078125, -2837.20703125, 19.735549926758, rot = 11.2939453125, 332.11120605469, 57.398071289063, health = 299.87789916992)
[2013-05-19 16:34] [TOW] Scott_McClane started towing vehicle #71, owned by false, from Los Santos (pos = 2160.404296875, -2825.16796875, 20.609762191772, rot = 359.39575195313, 359.75280761719, 179.14855957031, health = 907.44812011719)
[2013-05-19 16:36] [TOW STOP] Bobby_Cutler stopped towing vehicle #71, owned by false, in Los Santos (pos = 2162.8984375, -2735.4521484375, 14.215126037598, rot = 359.65942382813, 359.85168457031, 267.81921386719, health = 900.61053466797)
[2013-05-19 16:59] [TOW] Rumi_Forbay started towing vehicle #9214, owned by Frank Mancini, from Los Santos (pos = 2141.01953125, -2840.380859375, 45.284278869629, rot = 359.65393066406, 359.99450683594, 358.81896972656, health = 1000.2442626953)
[2013-05-19 17:01] [TOW STOP] Scott_McClane stopped towing vehicle #9214, owned by Frank Mancini, in Los Santos (pos = 2141.0439453125, -2840.33984375, 45.45484161377, rot = 359.65393066406, 359.99450683594, 358.81896972656, health = 1000.2442626953)
[2013-05-19 17:02] [TOW] Scott_McClane started towing vehicle #9214, owned by Frank Mancini, from Los Santos (pos = 2141.0439453125, -2840.33984375, 45.45484161377, rot = 359.65393066406, 359.99450683594, 358.81896972656, health = 1000.2442626953)
[2013-05-19 17:02] [TOW STOP] Scott_McClane stopped towing vehicle #9214, owned by Frank Mancini, in Los Santos (pos = 2147.6328125, -2838.583984375, 45.290969848633, rot = 359.71435546875, 0.054931640625, 275.28991699219, health = 1000.2442626953)
[2013-05-19 17:02] [TOW] Scott_McClane started towing vehicle #7521, owned by Juan Munoz, from Los Santos (pos = 2137.4052734375, -2840.7802734375, 45.269920349121, rot = 359.97802734375, 0, 358.84094238281, health = 1000.2442626953)
[2013-05-19 17:06] [TOW] Rumi_Forbay started towing vehicle #9214, owned by Frank Mancini, from Los Santos (pos = 2147.53125, -2838.9140625, 45.30375289917, rot = 0.2252197265625, 0.0274658203125, 285.53466796875, health = 1000.2442626953)
[2013-05-19 17:10] [TOW STOP] Rumi_Forbay stopped towing vehicle #9214, owned by Frank Mancini, in Verdant Bluffs (pos = 1526.0703125, -1895.1630859375, 13.86962890625, rot = 5.8941650390625, 349.73876953125, 237.68920898438, health = 1000.2442626953)
[2013-05-19 17:10] [TOW] Rumi_Forbay started towing vehicle #9214, owned by Frank Mancini, from Verdant Bluffs (pos = 1522.310546875, -1880.6826171875, 13.244095802307, rot = 359.0771484375, 0.340576171875, 307.6611328125, health = 977.77777099609)
[2013-05-19 17:12] [TOW STOP] Rumi_Forbay stopped towing vehicle #9214, owned by Frank Mancini, in Commerce (pos = 1522.3486328125, -1468.8896484375, 9.1953496932983, rot = 359.67590332031, 359.96154785156, 39.111328125, health = 976.80096435547)
[2013-05-19 17:12] [TOW] Scott_McClane started towing vehicle #7521, owned by Juan Munoz, from Los Santos (pos = 2137.8095703125, -2840.1005859375, 45.291778564453, rot = 1.2908935546875, 0.384521484375, 338.95568847656, health = 995.36016845703)
[2013-05-19 17:12] [TOW STOP] Scott_McClane stopped towing vehicle #7521, owned by Juan Munoz, in Los Santos International (pos = 2158.3515625, -2708.791015625, 45.263729095459, rot = 1.93359375, 1.0821533203125, 207.60864257813, health = 995.36016845703)
[2013-05-19 17:13] [TOW] Scott_McClane started towing vehicle #7521, owned by Juan Munoz, from Los Santos International (pos = 2170.0712890625, -2709.0458984375, 45.269855499268, rot = 359.97253417969, 0, 144.95361328125, health = 836.14166259766)
[2013-05-19 17:13] [TOW STOP] Scott_McClane stopped towing vehicle #7521, owned by Juan Munoz, in Los Santos International (pos = 2170.3251953125, -2708.693359375, 45.269569396973, rot = 359.96704101563, 0.032958984375, 141.92687988281, health = 836.14166259766)
[2013-05-19 17:13] [TOW] Scott_McClane started towing vehicle #7521, owned by Juan Munoz, from Los Santos International (pos = 2170.5029296875, -2708.7431640625, 45.290424346924, rot = 0.604248046875, 359.93957519531, 144.21203613281, health = 836.14166259766)
[2013-05-19 17:13] [TOW STOP] Scott_McClane stopped towing vehicle #7521, owned by Juan Munoz, in Los Santos International (pos = 2168.130859375, -2711.7275390625, 45.292125701904, rot = 1.669921875, 0.406494140625, 144.94812011719, health = 829.30401611328)
[2013-05-19 17:13] [TOW] Scott_McClane started towing vehicle #7521, owned by Juan Munoz, from Los Santos International (pos = 2159.056640625, -2718.1982421875, 45.244701385498, rot = 1.8621826171875, 1.197509765625, 117.15270996094, health = 829.30401611328)
[2013-05-19 17:13] [TOW STOP] Scott_McClane stopped towing vehicle #7521, owned by Juan Munoz, in Los Santos International (pos = 2157.0654296875, -2719.22265625, 45.286464691162, rot = 1.3018798828125, 359.93408203125, 116.86706542969, health = 829.30401611328)
[2013-05-19 17:13] [TOW] Scott_McClane started towing vehicle #7521, owned by Juan Munoz, from Los Santos International (pos = 2146.498046875, -2729.4365234375, 45.020347595215, rot = 359.560546875, 358.68713378906, 169.99145507813, health = 829.30401611328)
[2013-05-19 17:13] [TOW STOP] Scott_McClane stopped towing vehicle #7521, owned by Juan Munoz, in Los Santos (pos = 2146.142578125, -2731.6494140625, 45.078639984131, rot = 4.0045166015625, 354.462890625, 169.33227539063, health = 829.30401611328)
[2013-05-19 17:13] [TOW] Scott_McClane started towing vehicle #7521, owned by Juan Munoz, from Los Santos (pos = 2145.1953125, -2736.7607421875, 44.563404083252, rot = 358.81896972656, 359.8681640625, 170.87585449219, health = 829.30401611328)
[2013-05-19 17:13] [TOW STOP] Scott_McClane stopped towing vehicle #7521, owned by Juan Munoz, in Los Santos (pos = 2145.068359375, -2737.5380859375, 44.658855438232, rot = 3.62548828125, 359.30786132813, 170.60119628906, health = 829.30401611328)
[2013-05-19 17:13] [TOW] Scott_McClane started towing vehicle #7521, owned by Juan Munoz, from Los Santos (pos = 2145.15625, -2736.896484375, 44.554321289063, rot = 359.17053222656, 359.83520507813, 170.77697753906, health = 829.30401611328)
[2013-05-19 17:13] [TOW STOP] Scott_McClane stopped towing vehicle #7521, owned by Juan Munoz, in Los Santos (pos = 2145.2236328125, -2736.517578125, 44.724193572998, rot = 3.1256103515625, 359.13757324219, 170.6396484375, health = 829.30401611328)
[2013-05-19 17:13] [TOW] Scott_McClane started towing vehicle #7521, owned by Juan Munoz, from Los Santos (pos = 2144.787109375, -2737.4052734375, 44.490036010742, rot = 355.72082519531, 359.04418945313, 163.75122070313, health = 829.30401611328)
[2013-05-19 17:14] [TOW STOP] Scott_McClane stopped towing vehicle #7521, owned by Juan Munoz, in Los Santos (pos = 2135.6943359375, -2827.509765625, 13.259428977966, rot = 359.62646484375, 359.98901367188, 214.68383789063, health = 829.30401611328)
[2013-05-19 17:15] [TOW] Scott_McClane started towing vehicle #7521, owned by Juan Munoz, from Los Santos (pos = 2164.779296875, -2835.521484375, 13.28587436676, rot = 2.197265625, 0.0274658203125, 9.5855712890625, health = 750.67156982422)
[2013-05-19 17:15] [TOW STOP] Scott_McClane stopped towing vehicle #7521, owned by Juan Munoz, in Los Santos International (pos = 2172.279296875, -2695.1669921875, 13.231373786926, rot = 0.164794921875, 359.99450683594, 358.82446289063, health = 750.67156982422)
[2013-05-19 17:39] [TOW] Charlie_Fox started towing vehicle #8668, owned by false, from Little Mexico (pos = 1797.177734375, -1588.4912109375, 13.270957946777, rot = 0.1702880859375, 0.6646728515625, 132.30285644531, health = 959.70697021484)
[2013-05-19 17:40] [TOW STOP] Charlie_Fox stopped towing vehicle #8668, owned by false, in Idlewood (pos = 1939.140625, -1770.7685546875, 13.105602264404, rot = 359.75830078125, 0.1593017578125, 184.28466796875, health = 959.70697021484)
